,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1651326,1651326,1528095722,e g,5,tcp,1,192.168.100.147,1205,192.168.100.3,80,6,548,RST,1,1528095731,85,8.965554,0.165216,0.164834,0.330431,0.000382,0.330049,4,2,428,120,0.55769,0.334614,0.111538,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669228,0.66926,570,570,1,1,2
1651327,1651327,1528095722,e g,5,tcp,1,192.168.100.147,1202,192.168.100.3,80,6,548,RST,1,1528095731,86,8.965563,0.165198,0.164816,0.330395,0.000382,0.330013,4,2,428,120,0.557689,0.334614,0.111538,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669227,0.66926,570,570,1,1,2
1651328,1651328,1528095722,e g,5,tcp,1,192.168.100.147,1203,192.168.100.3,80,6,548,RST,1,1528095731,87,8.965561,0.165196,0.164816,0.330393,0.000381,0.330012,4,2,428,120,0.55769,0.334614,0.111538,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669227,0.66926,570,570,1,1,2
1651329,1651329,1528095722,e g,5,tcp,1,192.168.100.147,1206,192.168.100.3,80,6,548,RST,1,1528095731,88,8.96547,0.165281,0.164731,0.330561,0.00055,0.330011,4,2,428,120,0.557695,0.334617,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669234,0.66926,570,570,1,1,2
1651330,1651330,1528095722,e g,5,tcp,1,192.168.100.147,1207,192.168.100.3,80,6,548,RST,1,1528095731,89,8.965469,0.16528,0.164731,0.33056,0.000549,0.330011,4,2,428,120,0.557695,0.334617,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669234,0.66926,570,570,1,1,2
1651331,1651331,1528095722,e g,5,tcp,1,192.168.100.147,1208,192.168.100.3,80,6,548,RST,1,1528095731,90,8.965467,0.151242,0.150694,0.302484,0.000548,0.301936,4,2,428,120,0.557695,0.334617,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669235,0.66926,570,570,1,1,2
1651332,1651332,1528095722,e g,5,tcp,1,192.168.100.147,1209,192.168.100.3,80,6,548,RST,1,1528095731,91,8.965466,0.151241,0.150695,0.302483,0.000547,0.301936,4,2,428,120,0.557696,0.334617,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669235,0.66926,570,570,1,1,2
1651333,1651333,1528095722,e g,5,tcp,1,192.168.100.147,1212,192.168.100.3,80,6,548,RST,1,1528095731,92,8.965465,0.151487,0.150447,0.302974,0.00104,0.301934,4,2,428,120,0.557696,0.334617,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669235,0.66926,570,570,1,1,2
1651334,1651334,1528095722,e g,5,tcp,1,192.168.100.147,1213,192.168.100.3,80,6,548,RST,1,1528095731,93,8.965464,0.151487,0.150448,0.302973,0.001039,0.301934,4,2,428,120,0.557696,0.334617,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669235,0.66926,570,570,1,1,2
1651335,1651335,1528095722,e g,5,tcp,1,192.168.100.147,1218,192.168.100.3,80,6,548,RST,1,1528095731,94,8.965461,0.151487,0.150445,0.302974,0.001042,0.301932,4,2,428,120,0.557696,0.334617,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669235,0.66926,570,570,1,1,2
1651336,1651336,1528095722,e g,5,tcp,1,192.168.100.147,1219,192.168.100.3,80,6,548,RST,1,1528095731,95,8.965461,0.151487,0.150446,0.302973,0.001041,0.301932,4,2,428,120,0.557696,0.334617,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669235,0.66926,570,570,1,1,2
1651337,1651337,1528095722,e g,5,tcp,1,192.168.100.147,1222,192.168.100.3,80,6,548,RST,1,1528095731,96,8.96546,0.151486,0.150446,0.302972,0.00104,0.301932,4,2,428,120,0.557696,0.334618,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669235,0.66926,570,570,1,1,2
1651338,1651338,1528095722,e g,5,tcp,1,192.168.100.147,1223,192.168.100.3,80,6,548,RST,1,1528095731,97,8.965454,0.151483,0.150447,0.302966,0.001036,0.30193,4,2,428,120,0.557696,0.334618,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669235,0.66926,570,570,1,1,2
1651339,1651339,1528095722,e g,5,tcp,1,192.168.100.147,1224,192.168.100.3,80,6,548,RST,1,1528095731,98,8.965453,0.151482,0.150448,0.302964,0.001034,0.30193,4,2,428,120,0.557696,0.334618,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669236,0.66926,570,570,1,1,2
1651340,1651340,1528095722,e g,5,tcp,1,192.168.100.147,1225,192.168.100.3,80,6,548,RST,1,1528095731,99,8.965453,0.151481,0.150448,0.302963,0.001034,0.301929,4,2,428,120,0.557696,0.334618,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669236,0.66926,570,570,1,1,2
1651341,1651341,1528095722,e g,5,tcp,1,192.168.100.147,1228,192.168.100.3,80,6,548,RST,1,1528095731,100,8.965452,0.15148,0.150449,0.302961,0.001032,0.301929,4,2,428,120,0.557696,0.334618,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669236,0.66926,570,570,1,1,2
1651342,1651342,1528095722,e g,5,tcp,1,192.168.100.147,1229,192.168.100.3,80,6,548,RST,1,1528095731,101,8.96545,0.151479,0.150448,0.302958,0.001031,0.301927,4,2,428,120,0.557696,0.334618,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669236,0.66926,570,570,1,1,2
1651343,1651343,1528095722,e g,5,tcp,1,192.168.100.147,1234,192.168.100.3,80,6,548,RST,1,1528095731,102,8.965449,0.151612,0.150315,0.303223,0.001296,0.301927,4,2,428,120,0.557697,0.334618,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669236,0.66926,570,570,1,1,2
1651344,1651344,1528095722,e g,5,tcp,1,192.168.100.147,1235,192.168.100.3,80,6,548,RST,1,1528095731,103,8.965447,0.15161,0.150315,0.30322,0.001295,0.301925,4,2,428,120,0.557697,0.334618,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669236,0.66926,570,570,1,1,2
1651345,1651345,1528095722,e g,5,tcp,1,192.168.100.147,1238,192.168.100.3,80,6,548,RST,1,1528095731,104,8.965447,0.15161,0.150315,0.30322,0.001295,0.301925,4,2,428,120,0.557697,0.334618,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669236,0.66926,570,570,1,1,2
1651346,1651346,1528095722,e g,5,tcp,1,192.168.100.147,1239,192.168.100.3,80,6,548,RST,1,1528095731,105,8.965497,0.151634,0.150341,0.303269,0.001294,0.301975,4,2,428,120,0.557694,0.334616,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669232,0.66926,570,570,1,1,2
1651347,1651347,1528095722,e g,5,tcp,1,192.168.100.147,1240,192.168.100.3,80,6,548,RST,1,1528095731,106,8.965496,0.151634,0.150342,0.303267,0.001292,0.301975,4,2,428,120,0.557694,0.334616,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669232,0.66926,570,570,1,1,2
1651348,1651348,1528095722,e g,5,tcp,1,192.168.100.147,1241,192.168.100.3,80,6,548,RST,1,1528095731,107,8.965495,0.151633,0.150342,0.303266,0.001291,0.301975,4,2,428,120,0.557694,0.334616,0.111539,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669232,0.66926,570,570,1,1,2
1651349,1651349,1528095722,e g,5,tcp,1,192.168.100.147,1210,192.168.100.3,80,6,548,RST,1,1528095731,108,8.965384,0.151223,0.150747,0.302447,0.000476,0.301971,4,2,428,120,0.557701,0.33462,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651350,1651350,1528095722,e g,5,tcp,1,192.168.100.147,1211,192.168.100.3,80,6,548,RST,1,1528095731,109,8.965383,0.151222,0.150748,0.302445,0.000475,0.30197,4,2,428,120,0.557701,0.33462,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651351,1651351,1528095722,e g,5,tcp,1,192.168.100.147,1214,192.168.100.3,80,6,548,RST,1,1528095731,110,8.965383,0.151468,0.150501,0.302935,0.000966,0.301969,4,2,428,120,0.557701,0.33462,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651352,1651352,1528095722,e g,5,tcp,1,192.168.100.147,1215,192.168.100.3,80,6,548,RST,1,1528095731,111,8.965379,0.151465,0.150502,0.30293,0.000963,0.301967,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651353,1651353,1528095722,e g,5,tcp,1,192.168.100.147,1216,192.168.100.3,80,6,548,RST,1,1528095731,112,8.965378,0.151464,0.150503,0.302928,0.000961,0.301967,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651354,1651354,1528095722,e g,5,tcp,1,192.168.100.147,1217,192.168.100.3,80,6,548,RST,1,1528095731,113,8.965377,0.151463,0.150502,0.302927,0.000962,0.301965,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651355,1651355,1528095722,e g,5,tcp,1,192.168.100.147,1220,192.168.100.3,80,6,548,RST,1,1528095731,114,8.965376,0.151463,0.150502,0.302926,0.000961,0.301965,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651356,1651356,1528095722,e g,5,tcp,1,192.168.100.147,1221,192.168.100.3,80,6,548,RST,1,1528095731,115,8.965376,0.151463,0.150502,0.302925,0.000961,0.301964,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651357,1651357,1528095722,e g,5,tcp,1,192.168.100.147,1226,192.168.100.3,80,6,548,RST,1,1528095731,116,8.965374,0.151461,0.150502,0.302922,0.000959,0.301963,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651358,1651358,1528095722,e g,5,tcp,1,192.168.100.147,1227,192.168.100.3,80,6,548,RST,1,1528095731,117,8.965374,0.15146,0.150501,0.302921,0.000959,0.301962,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669241,0.66926,570,570,1,1,2
1651359,1651359,1528095722,e g,5,tcp,1,192.168.100.147,1230,192.168.100.3,80,6,548,RST,1,1528095731,118,8.965372,0.15146,0.150502,0.302919,0.000958,0.301961,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669242,0.66926,570,570,1,1,2
1651360,1651360,1528095722,e g,5,tcp,1,192.168.100.147,1231,192.168.100.3,80,6,548,RST,1,1528095731,119,8.965372,0.151459,0.150501,0.302917,0.000957,0.30196,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669242,0.66926,570,570,1,1,2
1651361,1651361,1528095722,e g,5,tcp,1,192.168.100.147,1232,192.168.100.3,80,6,548,RST,1,1528095731,120,8.96537,0.151458,0.150502,0.302915,0.000956,0.301959,4,2,428,120,0.557701,0.334621,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669242,0.66926,570,570,1,1,2
1651362,1651362,1528095722,e g,5,tcp,1,192.168.100.147,1233,192.168.100.3,80,6,548,RST,1,1528095731,121,8.965414,0.151614,0.150388,0.303228,0.001226,0.302002,4,2,428,120,0.557699,0.334619,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669238,0.66926,570,570,1,1,2
1651363,1651363,1528095722,e g,5,tcp,1,192.168.100.147,1236,192.168.100.3,80,6,548,RST,1,1528095731,122,8.965412,0.151614,0.150387,0.303227,0.001226,0.302001,4,2,428,120,0.557699,0.334619,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669239,0.66926,570,570,1,1,2
1651364,1651364,1528095722,e g,5,tcp,1,192.168.100.147,1237,192.168.100.3,80,6,548,RST,1,1528095731,123,8.965412,0.151613,0.150387,0.303226,0.001226,0.302,4,2,428,120,0.557699,0.334619,0.11154,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669239,0.66926,570,570,1,1,2
1651365,1651365,1528095722,e g,5,tcp,1,192.168.100.147,1242,192.168.100.3,80,6,548,RST,1,1528095731,124,8.965251,0.151532,0.150468,0.303065,0.001065,0.302,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651366,1651366,1528095722,e g,5,tcp,1,192.168.100.147,1243,192.168.100.3,80,6,548,RST,1,1528095731,125,8.965249,0.151531,0.150468,0.303062,0.001063,0.301999,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651367,1651367,1528095722,e g,5,tcp,1,192.168.100.147,1246,192.168.100.3,80,6,548,RST,1,1528095731,126,8.965249,0.15153,0.150468,0.303061,0.001063,0.301998,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651368,1651368,1528095722,e g,5,tcp,1,192.168.100.147,1247,192.168.100.3,80,6,548,RST,1,1528095731,127,8.965248,0.151529,0.150468,0.303059,0.001061,0.301998,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651369,1651369,1528095722,e g,5,tcp,1,192.168.100.147,1248,192.168.100.3,80,6,548,RST,1,1528095731,128,8.965246,0.151529,0.150468,0.303057,0.00106,0.301997,4,2,428,120,0.557709,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651370,1651370,1528095722,e g,5,tcp,1,192.168.100.147,1249,192.168.100.3,80,6,548,RST,1,1528095731,129,8.965246,0.151527,0.150468,0.303055,0.001059,0.301996,4,2,428,120,0.557709,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651371,1651371,1528095722,e g,5,tcp,1,192.168.100.147,1252,192.168.100.3,80,6,548,RST,1,1528095731,130,8.965245,0.151527,0.150468,0.303053,0.001058,0.301995,4,2,428,120,0.557709,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651372,1651372,1528095722,e g,5,tcp,1,192.168.100.147,1253,192.168.100.3,80,6,548,RST,1,1528095731,131,8.965243,0.151525,0.150469,0.30305,0.001056,0.301994,4,2,428,120,0.557709,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651373,1651373,1528095722,e g,5,tcp,1,192.168.100.147,1258,192.168.100.3,80,6,548,RST,1,1528095731,132,8.965243,0.151524,0.150469,0.303049,0.001056,0.301993,4,2,428,120,0.557709,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651374,1651374,1528095722,e g,5,tcp,1,192.168.100.147,1259,192.168.100.3,80,6,548,RST,1,1528095731,133,8.965242,0.151523,0.150468,0.303046,0.001055,0.301991,4,2,428,120,0.557709,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651375,1651375,1528095722,e g,5,tcp,1,192.168.100.147,1262,192.168.100.3,80,6,548,RST,1,1528095731,134,8.965241,0.151522,0.150468,0.303044,0.001054,0.30199,4,2,428,120,0.557709,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651376,1651376,1528095722,e g,5,tcp,1,192.168.100.147,1263,192.168.100.3,80,6,548,RST,1,1528095731,135,8.96524,0.15153,0.15046,0.303059,0.001069,0.30199,4,2,428,120,0.55771,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651377,1651377,1528095722,e g,5,tcp,1,192.168.100.147,1264,192.168.100.3,80,6,548,RST,1,1528095731,136,8.96524,0.151528,0.15046,0.303057,0.001068,0.301989,4,2,428,120,0.55771,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651378,1651378,1528095722,e g,5,tcp,1,192.168.100.147,1265,192.168.100.3,80,6,548,RST,1,1528095731,137,8.965234,0.151525,0.150463,0.303051,0.001063,0.301988,4,2,428,120,0.55771,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669252,0.66926,570,570,1,1,2
1651379,1651379,1528095722,e g,5,tcp,1,192.168.100.147,1268,192.168.100.3,80,6,548,RST,1,1528095731,138,8.965234,0.151524,0.150462,0.303049,0.001062,0.301987,4,2,428,120,0.55771,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669252,0.66926,570,570,1,1,2
1651380,1651380,1528095722,e g,5,tcp,1,192.168.100.147,1269,192.168.100.3,80,6,548,RST,1,1528095731,139,8.965233,0.151524,0.150463,0.303048,0.001061,0.301987,4,2,428,120,0.55771,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669252,0.66926,570,570,1,1,2
1651381,1651381,1528095722,e g,5,tcp,1,192.168.100.147,1274,192.168.100.3,80,6,548,RST,1,1528095731,140,8.965232,0.151524,0.150463,0.303047,0.001061,0.301986,4,2,428,120,0.55771,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669252,0.66926,570,570,1,1,2
1651382,1651382,1528095722,e g,5,tcp,1,192.168.100.147,1275,192.168.100.3,80,6,548,RST,1,1528095731,141,8.965231,0.151522,0.150463,0.303044,0.001059,0.301985,4,2,428,120,0.55771,0.334626,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669252,0.66926,570,570,1,1,2
1651383,1651383,1528095722,e g,5,tcp,1,192.168.100.147,1244,192.168.100.3,80,6,548,RST,1,1528095731,142,8.965269,0.151519,0.150455,0.303039,0.001065,0.301974,4,2,428,120,0.557708,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669249,0.66926,570,570,1,1,2
1651384,1651384,1528095722,e g,5,tcp,1,192.168.100.147,1245,192.168.100.3,80,6,548,RST,1,1528095731,143,8.965269,0.151518,0.150454,0.303037,0.001064,0.301973,4,2,428,120,0.557708,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669249,0.66926,570,570,1,1,2
1651385,1651385,1528095722,e g,5,tcp,1,192.168.100.147,1250,192.168.100.3,80,6,548,RST,1,1528095731,144,8.965268,0.151518,0.150455,0.303036,0.001063,0.301973,4,2,428,120,0.557708,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669249,0.66926,570,570,1,1,2
1651386,1651386,1528095722,e g,5,tcp,1,192.168.100.147,1251,192.168.100.3,80,6,548,RST,1,1528095731,145,8.965259,0.151513,0.150459,0.303026,0.001054,0.301972,4,2,428,120,0.557708,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.66925,0.66926,570,570,1,1,2
1651387,1651387,1528095722,e g,5,tcp,1,192.168.100.147,1254,192.168.100.3,80,6,548,RST,1,1528095731,146,8.965259,0.151512,0.150458,0.303025,0.001054,0.301971,4,2,428,120,0.557708,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.66925,0.66926,570,570,1,1,2
1651388,1651388,1528095722,e g,5,tcp,1,192.168.100.147,1255,192.168.100.3,80,6,548,RST,1,1528095731,147,8.965258,0.151512,0.150458,0.303023,0.001053,0.30197,4,2,428,120,0.557708,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.66925,0.66926,570,570,1,1,2
1651389,1651389,1528095722,e g,5,tcp,1,192.168.100.147,1256,192.168.100.3,80,6,548,RST,1,1528095731,148,8.965258,0.151511,0.150459,0.303022,0.001052,0.30197,4,2,428,120,0.557708,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.66925,0.66926,570,570,1,1,2
1651390,1651390,1528095722,e g,5,tcp,1,192.168.100.147,1257,192.168.100.3,80,6,548,RST,1,1528095731,149,8.965258,0.15151,0.150458,0.303021,0.001052,0.301969,4,2,428,120,0.557708,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.66925,0.66926,570,570,1,1,2
1651391,1651391,1528095722,e g,5,tcp,1,192.168.100.147,1260,192.168.100.3,80,6,548,RST,1,1528095731,150,8.965256,0.15151,0.150458,0.303019,0.001051,0.301968,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.66925,0.66926,570,570,1,1,2
1651392,1651392,1528095722,e g,5,tcp,1,192.168.100.147,1261,192.168.100.3,80,6,548,RST,1,1528095731,151,8.965257,0.151509,0.150459,0.303019,0.00105,0.301969,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.66925,0.66926,570,570,1,1,2
1651393,1651393,1528095722,e g,5,tcp,1,192.168.100.147,1266,192.168.100.3,80,6,548,RST,1,1528095731,152,8.965253,0.151515,0.150451,0.303031,0.001064,0.301967,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.66925,0.66926,570,570,1,1,2
1651394,1651394,1528095722,e g,5,tcp,1,192.168.100.147,1267,192.168.100.3,80,6,548,RST,1,1528095731,153,8.965252,0.151515,0.150452,0.30303,0.001063,0.301967,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651395,1651395,1528095722,e g,5,tcp,1,192.168.100.147,1270,192.168.100.3,80,6,548,RST,1,1528095731,154,8.965252,0.151514,0.150452,0.303028,0.001062,0.301966,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651396,1651396,1528095722,e g,5,tcp,1,192.168.100.147,1271,192.168.100.3,80,6,548,RST,1,1528095731,155,8.96525,0.151513,0.150452,0.303026,0.001061,0.301965,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651397,1651397,1528095722,e g,5,tcp,1,192.168.100.147,1272,192.168.100.3,80,6,548,RST,1,1528095731,156,8.96525,0.151512,0.150452,0.303024,0.00106,0.301964,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651398,1651398,1528095722,e g,5,tcp,1,192.168.100.147,1273,192.168.100.3,80,6,548,RST,1,1528095731,157,8.965249,0.151511,0.150452,0.303022,0.001059,0.301963,4,2,428,120,0.557709,0.334625,0.111542,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669251,0.66926,570,570,1,1,2
1651399,1651399,1528095722,e g,5,tcp,1,192.168.100.147,1278,192.168.100.3,80,6,548,RST,1,1528095731,158,8.965006,0.151673,0.150311,0.303347,0.001362,0.301985,4,2,428,120,0.557724,0.334634,0.111545,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.669269,0.66926,570,570,1,1,2
1651400,1651400,1528095722,e g,5,tcp,1,192.168.100.147,1279,192.168.100.3,80,6,548,RST,1,1528095731,159,8.964993,0.151667,0.150318,0.303334,0.001349,0.301985,4,2,428,120,0.557725,0.334635,0.111545,52060,52060,570,570,600,570,0.66926,0.66926,95,95,0.66927,0.66926,570,570,1,1,2
1651401,1651401,1528095722,e g,5,tcp,1,192.168.100.147,1280,192.168.100.3,80,6,548,RST,1,1528095731,160,8.964992,0.151627,0.150278,0.303254,0.001349,0.301905,4,2,428,120,0.557725,0.334635,0.111545,49040,49040,504,504,504,504,0.571165,0.571165,100,100,0.66927,0.571165,504,504,1,1,2
1651402,1651402,1528095722,e g,5,tcp,1,192.168.100.147,1281,192.168.100.3,80,6,548,RST,1,1528095731,161,8.964991,0.151625,0.150278,0.303251,0.001347,0.301904,4,2,428,120,0.557725,0.334635,0.111545,49040,49040,504,504,504,504,0.571165,0.571165,100,100,0.66927,0.571165,504,504,1,1,2
1651403,1651403,1528095722,e g,5,tcp,1,192.168.100.147,1284,192.168.100.3,80,6,548,RST,1,1528095731,162,8.964991,0.151625,0.150278,0.30325,0.001347,0.301903,4,2,428,120,0.557725,0.334635,0.111545,49040,49040,504,504,504,504,0.571165,0.571165,100,100,0.66927,0.571165,504,504,1,1,2
1651404,1651404,1528095722,e g,5,tcp,1,192.168.100.147,1285,192.168.100.3,80,6,548,RST,1,1528095731,163,8.964989,0.151624,0.150278,0.303247,0.001345,0.301902,4,2,428,120,0.557725,0.334635,0.111545,49040,49040,504,504,504,504,0.571165,0.571165,100,100,0.66927,0.571165,504,504,1,1,2
1651405,1651405,1528095722,e g,5,tcp,1,192.168.100.147,1290,192.168.100.3,80,6,548,RST,1,1528095731,164,8.964989,0.151624,0.150277,0.303248,0.001347,0.301901,4,2,428,120,0.557725,0.334635,0.111545,49040,49040,504,504,504,504,0.571165,0.571165,100,100,0.66927,0.571165,504,504,1,1,2
1651406,1651406,1528095722,e g,5,tcp,1,192.168.100.147,1291,192.168.100.3,80,6,548,RST,1,1528095731,165,8.964988,0.151624,0.150277,0.303248,0.001347,0.301901,4,2,428,120,0.557725,0.334635,0.111545,49040,49040,504,504,504,504,0.571165,0.571165,100,100,0.66927,0.571165,504,504,1,1,2
1651407,1651407,1528095722,e g,5,tcp,1,192.168.100.147,1294,192.168.100.3,80,6,548,RST,1,1528095731,166,8.964986,0.151625,0.150273,0.303251,0.001352,0.301899,4,2,428,120,0.557725,0.334635,0.111545,49040,49040,504,504,504,504,0.571165,0.571165,100,100,0.66927,0.571165,504,504,1,1,2
1651408,1651408,1528095722,e g,5,tcp,1,192.168.100.147,1295,192.168.100.3,80,6,548,RST,1,1528095731,167,8.964985,0.151625,0.150274,0.303249,0.001351,0.301898,4,2,428,120,0.557725,0.334635,0.111545,49040,49040,504,504,504,504,0.571165,0.571165,100,100,0.669271,0.571165,504,504,1,1,2
1651409,1651409,1528095722,e g,5,tcp,1,192.168.100.147,1296,192.168.100.3,80,6,548,RST,1,1528095731,168,8.964984,0.151624,0.150273,0.303248,0.001351,0.301897,4,2,428,120,0.557725,0.334635,0.111545,49040,49040,504,504,504,504,0.571165,0.571165,100,100,0.669271,0.571165,504,504,1,1,2
